Asset,TimeFrame,Time,Open,High,Low,Close,Year,Quarter,Month,Week
USDJPY,W1,1988-11-12 21:00,123.000,124.050,121.350,122.650,1988,4,11,45
USDJPY,W1,1988-11-19 21:00,122.600,122.700,120.700,121.200,1988,4,11,46
USDJPY,W1,1988-11-26 21:00,121.300,122.600,121.050,121.300,1988,4,11,47
USDJPY,W1,1988-12-03 21:00,121.150,124.250,121.050,122.650,1988,4,12,48
USDJPY,W1,1988-12-10 21:00,122.700,124.800,122.550,124.050,1988,4,12,49
USDJPY,W1,1988-12-17 21:00,124.300,125.600,123.850,124.700,1988,4,12,50
USDJPY,W1,1988-12-24 21:00,124.700,126.350,124.650,125.000,1988,4,12,51
USDJPY,W1,1988-12-31 21:00,124.950,126.950,123.200,126.950,1988,4,12,52
USDJPY,W1,1989-01-07 21:00,126.900,127.450,125.600,127.400,1989,1,1,1
USDJPY,W1,1989-01-14 21:00,127.450,129.800,127.000,127.800,1989,1,1,2
USDJPY,W1,1989-01-21 21:00,127.700,129.500,126.300,129.400,1989,1,1,3
USDJPY,W1,1989-01-28 21:00,129.500,130.650,128.850,129.350,1989,1,1,4
USDJPY,W1,1989-02-04 21:00,129.700,130.100,126.900,128.750,1989,1,2,5
USDJPY,W1,1989-02-11 21:00,128.900,128.900,125.500,125.900,1989,1,2,6
USDJPY,W1,1989-02-18 21:00,125.900,127.500,125.300,126.100,1989,1,2,7
USDJPY,W1,1989-02-25 21:00,126.100,128.750,125.700,127.800,1989,1,2,8
USDJPY,W1,1989-03-04 21:00,127.900,129.650,127.450,129.500,1989,1,3,9
USDJPY,W1,1989-03-11 21:00,129.500,131.850,129.400,131.750,1989,1,3,10
USDJPY,W1,1989-03-18 21:00,131.900,132.300,130.650,131.500,1989,1,3,11
USDJPY,W1,1989-03-25 21:00,131.550,133.550,131.550,131.850,1989,1,3,12
USDJPY,W1,1989-04-01 21:00,132.900,133.350,130.650,132.800,1989,2,4,13
USDJPY,W1,1989-04-08 21:00,132.800,133.250,131.900,132.050,1989,2,4,14
USDJPY,W1,1989-04-15 21:00,132.000,132.600,130.950,131.550,1989,2,4,15
USDJPY,W1,1989-04-22 21:00,131.500,133.150,130.950,133.150,1989,2,4,16
USDJPY,W1,1989-04-29 21:00,133.000,134.500,133.000,134.300,1989,2,4,17
USDJPY,W1,1989-05-06 21:00,134.400,136.300,134.100,136.250,1989,2,5,18
USDJPY,W1,1989-05-13 21:00,136.200,139.700,136.200,139.100,1989,2,5,19
USDJPY,W1,1989-05-20 21:00,139.150,143.800,139.100,141.200,1989,2,5,20
USDJPY,W1,1989-05-27 21:00,141.550,144.050,140.400,140.600,1989,2,5,21
USDJPY,W1,1989-06-03 21:00,140.600,146.750,140.300,146.700,1989,2,6,22
USDJPY,W1,1989-06-10 21:00,147.000,151.900,144.050,144.850,1989,2,6,23
USDJPY,W1,1989-06-17 21:00,144.900,145.850,137.750,138.850,1989,2,6,24
USDJPY,W1,1989-06-24 21:00,139.000,144.550,139.000,144.150,1989,2,6,25
USDJPY,W1,1989-07-01 21:00,144.200,144.950,137.900,139.200,1989,3,7,26
USDJPY,W1,1989-07-08 21:00,139.150,141.000,138.600,140.950,1989,3,7,27
USDJPY,W1,1989-07-15 21:00,140.950,142.950,140.750,142.250,1989,3,7,28
USDJPY,W1,1989-07-22 21:00,142.650,143.600,138.750,139.250,1989,3,7,29
USDJPY,W1,1989-07-29 21:00,139.400,140.000,135.550,139.950,1989,3,7,30
USDJPY,W1,1989-08-05 21:00,140.200,142.350,138.450,141.900,1989,3,8,31
USDJPY,W1,1989-08-12 21:00,142.000,144.100,141.400,142.600,1989,3,8,32
USDJPY,W1,1989-08-19 21:00,142.700,144.000,142.050,144.000,1989,3,8,33
USDJPY,W1,1989-08-26 21:00,144.100,146.050,142.250,146.000,1989,3,8,34
USDJPY,W1,1989-09-02 21:00,146.050,147.400,145.850,147.250,1989,3,9,35
